member_id,score,rank
5940,1.0,1
7243,1.0,2
9192,0.9044319677884204,3
6185,0.8987087431142795,4
8152,0.8981956242887291,5
1136,0.8887828402026016,6
9706,0.885045289003856,7
85,0.8779563186392336,8
3746,0.8768698180811438,9
8497,0.8753891955004267,10
113,0.8738020006609091,11
3666,0.8735464060466112,12
1216,0.8723764379361375,13
4400,0.8722195050344361,14
2082,0.8664634574396824,15
4068,0.8647328171263777,16
8726,0.8644736610033349,17
4791,0.8607793954563355,18
8353,0.8535417363626173,19
6348,0.853347734510308,20
4887,0.8528346553807971,21
9497,0.8514099107231508,22
4249,0.8482565776864213,23
1483,0.848169547526185,24
4566,0.8477570088341682,25
2393,0.8431814590791491,26
8253,0.8429711480263024,27
1434,0.8416775721471883,28
7297,0.839696548724667,29
1620,0.8379699566104216,30
3248,0.8370879743438021,31
2714,0.837044228399974,32
6029,0.8359123292777643,33
7154,0.835225813060058,34
6225,0.8338571088169937,35
8535,0.8334485016503487,36
4456,0.8333186851925204,37
915,0.8323039171386399,38
4521,0.8320157460053205,39
572,0.8305453813643818,40
2962,0.830335924327663,41
6864,0.8281445204620355,42
1338,0.8265343921321772,43
8850,0.8256105360372133,44
1900,0.8248285409634657,45
1378,0.8240508934782241,46
2108,0.8230358873456314,47
2317,0.8230071172990693,48
2097,0.8226916238640067,49
2655,0.8222577594818745,50
4303,0.8220489062056483,51
8221,0.8218925675369695,52
4718,0.8216756214408352,53
830,0.8215825530268607,54
7526,0.8183646254770623,55
6296,0.8183560947893913,56
6876,0.818300991667489,57
3624,0.8181380638567592,58
3297,0.8174809802485236,59
1772,0.8167369903936051,60
4805,0.8159539227659309,61
3184,0.8156967085981054,62
9793,0.8156202263244542,63
5667,0.815227153378125,64
2761,0.8151866969561049,65
443,0.8150947788164564,66
9913,0.815003724023439,67
4140,0.8148497959157751,68
9088,0.8144995255659071,69
880,0.8127681596615851,70
9229,0.8110041469463349,71
4734,0.811003633610907,72
1170,0.8108480694029285,73
87,0.8106378939302037,74
501,0.8105897680253487,75
7461,0.8103832903871423,76
8005,0.8097204886216175,77
2197,0.8090877816088488,78
7226,0.8082824698041169,79
1427,0.8080474261436468,80
9466,0.8079844437636833,81
5683,0.8072170451715123,82
5516,0.8060100202226,83
9179,0.8059694050191721,84
3169,0.8045004559062215,85
5957,0.8042534523718381,86
3759,0.8041004959051479,87
2134,0.8035305139301724,88
8316,0.8028392482513128,89
2928,0.8027178985117837,90
8735,0.8021449932898509,91
2800,0.801602400375552,92
7745,0.8013904479635333,93
1700,0.8013884257762148,94
8972,0.8007562118901762,95
1634,0.7998384919424574,96
677,0.7996954408752863,97
5759,0.7995934597210487,98
829,0.7989301955041839,99
50,0.7979214341859432,100
1190,0.7977855688375103,101
4978,0.7976855379026576,102
4739,0.7974238516586958,103
5971,0.7971127042874837,104
9681,0.7970884641020479,105
5440,0.7970636232655229,106
9630,0.797044622085088,107
6836,0.7970011531841534,108
3138,0.7967478407639431,109
154,0.7966648295217944,110
3053,0.7965554723991867,111
4250,0.7961072925253462,112
7416,0.7953109181361933,113
8178,0.7949010040552207,114
3002,0.7946877067961173,115
2472,0.7946714700817141,116
9327,0.7944870037736089,117
3215,0.794385469027744,118
1871,0.7934957169723179,119
6469,0.7929242561244562,120
7310,0.7928986546495843,121
8829,0.7924969853365709,122
5825,0.7924002160499243,123
8610,0.7923562047014615,124
8033,0.7916753301649254,125
5022,0.7902249262626893,126
4475,0.7896233713236515,127
889,0.7894817742880277,128
8933,0.789458188919687,129
4786,0.789058928766877,130
1092,0.7888988243506956,131
2881,0.7883553187798839,132
1639,0.7882375865604687,133
9048,0.7872236287368559,134
3124,0.7858066014148923,135
6652,0.7858001874812555,136
9632,0.7856385067780972,137
5087,0.7853358606071006,138
1109,0.7852391773867863,139
2777,0.7846511443861972,140
4423,0.7844120365691493,141
7560,0.7840564147772343,142
1747,0.783403699075822,143
778,0.783362030305009,144
8028,0.7831940096144876,145
4110,0.7823359107973056,146
9230,0.7821820690893448,147
3401,0.7819575799158436,148
226,0.7819384902786228,149
1272,0.7817844229657942,150
6166,0.781596855058104,151
9342,0.7814321818791953,152
5952,0.7811345516047328,153
4980,0.7811303611984769,154
771,0.7807630963169009,155
6866,0.7807622789221489,156
5560,0.7803706699415659,157
7095,0.7803283190073327,158
5437,0.7801333938769166,159
2295,0.7801047454577719,160
3845,0.7795284008569391,161
5804,0.779096506642737,162
8298,0.7783343228977481,163
6709,0.7783196506641651,164
7953,0.7763493417867544,165
1246,0.7753663093830298,166
4333,0.7752970007119505,167
5968,0.7752339654623086,168
4163,0.7751924447089936,169
6495,0.7741761917125568,170
9338,0.7731531620700546,171
2680,0.7725423476387911,172
808,0.7717417623380138,173
4759,0.7716866351681191,174
1258,0.7715882060526249,175
1068,0.7711333304428121,176
6721,0.7709601014965983,177
4050,0.7708542787680719,178
1455,0.770768267851255,179
6494,0.7706455587446409,180
7770,0.7704852318373516,181
5659,0.7697350968406942,182
7917,0.7696314671544436,183
8724,0.769173113787138,184
989,0.7685086074673172,185
8987,0.7684855280300258,186
2200,0.7683672316960332,187
6279,0.768315202601225,188
1583,0.7682380071247847,189
8905,0.7681087428444119,190
4559,0.7675590772298494,191
4403,0.7675581516899096,192
5106,0.7667988148768438,193
7365,0.7662847929912728,194
4504,0.7662024766433887,195
2717,0.7661959356535794,196
2478,0.7660184771584704,197
2116,0.7657388216165151,198
4509,0.7655147616322613,199
387,0.7654717054120814,200
1849,0.7650768520421242,201
2244,0.764663228663632,202
4762,0.763696775292575,203
3031,0.763595326586405,204
9687,0.7635382547075632,205
4136,0.7633882687889347,206
3653,0.7632998334796616,207
1830,0.7631594002579053,208
1586,0.7630171525991409,209
6014,0.7630018393323942,210
531,0.7630016734743831,211
5508,0.7628640374481923,212
4624,0.7628633642148515,213
255,0.7627707713799918,214
4820,0.7627505800393879,215
1152,0.7623987925313107,216
5391,0.7623863488183986,217
4119,0.7621104308774899,218
1799,0.7618750072324201,219
3361,0.7612518881335995,220
6068,0.7612095632143594,221
7931,0.7610045535565434,222
4405,0.76086627333696,223
2804,0.7606070596253854,224
6429,0.7604633722154946,225
757,0.7599899965411405,226
7553,0.759981535369374,227
2876,0.759464268718726,228
8101,0.7594187451215292,229
3317,0.7592882836811087,230
4363,0.7583145082332,231
2449,0.75828394924051,232
5783,0.7582559046217549,233
4336,0.7580900825940948,234
8845,0.7578266117274526,235
8979,0.7577819147931094,236
6414,0.757489471424177,237
9469,0.7574683061261099,238
1243,0.7573864779853241,239
7747,0.7572817129618589,240
6338,0.7569037881962725,241
3454,0.7567984750068191,242
4184,0.7565920346631049,243
4357,0.7565877055370516,244
9130,0.7563455206143853,245
6936,0.7559088999500362,246
8382,0.7558498790391013,247
3792,0.7554314146205167,248
3264,0.7540731380062262,249
4165,0.7539754724517407,250
9442,0.7537975369791714,251
2163,0.7536500067618366,252
205,0.7535624354581542,253
6598,0.7534711485044929,254
4960,0.753376130034412,255
1082,0.7532946092799336,256
5140,0.7532794674262527,257
3518,0.7531821818507148,258
7903,0.7528724217877959,259
403,0.7527881728273594,260
9568,0.7525227245727989,261
1828,0.7523489858495266,262
1175,0.7522256631552919,263
4077,0.7522111281424588,264
6361,0.7521789419800612,265
5784,0.752164525497916,266
7940,0.7517339117057911,267
9120,0.7516583269973739,268
7997,0.7513859885754793,269
7979,0.7511935868536331,270
1542,0.7510413590999037,271
4354,0.7508753682536949,272
1851,0.7508304658852517,273
4497,0.7506296476481253,274
746,0.7503856441085697,275
7329,0.7502983397046058,276
2598,0.7502665472284822,277
8310,0.7501328028181237,278
7451,0.74996541615357,279
9369,0.7499166205778486,280
5634,0.7497319632483358,281
8692,0.7492415545232359,282
1409,0.7491678282540236,283
7032,0.7489982950337694,284
7873,0.7488922068617488,285
3832,0.7488091254100724,286
3880,0.7483387324602946,287
5587,0.7483069713504995,288
1078,0.7483044811930707,289
8950,0.7477451728569762,290
8193,0.7473397627126597,291
6408,0.7470386640524547,292
6762,0.7469713897452163,293
8514,0.7469256471769248,294
4211,0.7465419285354673,295
922,0.746038507873539,296
7757,0.74571562894303,297
3791,0.7453423772657092,298
373,0.7452389910567297,299
642,0.7452122450539843,300
9011,0.7451406309265532,301
710,0.7446326454430036,302
7732,0.7444261974186128,303
2875,0.744135097258876,304
8550,0.7438452848286106,305
8822,0.7437187774045703,306
6424,0.7433293060062468,307
4264,0.7432946633403644,308
7831,0.7430785328833971,309
9627,0.743023122670924,310
8341,0.742949995260416,311
7480,0.7429149526287672,312
2596,0.7427174678102215,313
8887,0.7425751737642724,314
2850,0.7424502746172578,315
8645,0.7422145703025983,316
279,0.7416833445256381,317
4358,0.7416367965514867,318
7505,0.7415030207237631,319
6373,0.7413333647549283,320
2882,0.7408861698267055,321
7220,0.7408706625749274,322
844,0.7407704405769545,323
19,0.7407154523675461,324
8037,0.7402854604637072,325
3793,0.7402099028767676,326
3120,0.7401529147505311,327
6220,0.7399921915077274,328
1794,0.7398167270407797,329
1874,0.7396391855391599,330
2898,0.7392912052636808,331
6235,0.739081287219642,332
1544,0.7387991673863178,333
5915,0.7387318212835927,334
34,0.7384820370832935,335
1682,0.7382502459752247,336
4828,0.7382381493985058,337
4756,0.7380846381180329,338
6426,0.7380604343169408,339
4253,0.7380388154973869,340
5247,0.7379004148290422,341
295,0.7378500733347002,342
7930,0.7377080859752198,343
7350,0.7376181030437922,344
1499,0.7375933527136092,345
3164,0.7375426238770486,346
1854,0.7374573469773574,347
3305,0.7374174417961177,348
8306,0.7370598179870015,349
859,0.7368363658955244,350
9873,0.736793789363547,351
5046,0.7366519070952109,352
4658,0.7365934478374396,353
7472,0.736564942841872,354
3716,0.7363281050308682,355
8738,0.7361426694888834,356
8549,0.7360775642131577,357
6162,0.7360763658714694,358
3469,0.7354439954391337,359
8291,0.7353357965741456,360
6520,0.7352978181466522,361
8424,0.7351704816251199,362
6659,0.7351011240569653,363
7942,0.7349176038012853,364
8066,0.7348380842789567,365
2824,0.734601941740347,366
5969,0.7343122960061816,367
8562,0.7341872030560187,368
2929,0.7341378069209814,369
1388,0.7341107462567344,370
1722,0.7338307142441085,371
4505,0.7337757927436709,372
1749,0.7336987248291179,373
5953,0.7336843868345968,374
4369,0.7333138652390315,375
8232,0.7331400420572627,376
8301,0.7328295325159223,377
6479,0.7324836963521957,378
8327,0.7324444704069223,379
5895,0.7319948467527962,380
9464,0.731911956828134,381
751,0.7319017157567086,382
1225,0.7317003339461927,383
7111,0.7316954523591871,384
666,0.7315786757817427,385
5212,0.7315633287793402,386
8109,0.731507072450838,387
9287,0.731033034501557,388
8809,0.7309886796029658,389
4348,0.7308066425230609,390
6116,0.7308054753065252,391
8684,0.7307163739200059,392
1533,0.7300773739305917,393
3554,0.7299610241338601,394
5206,0.7298754294463026,395
3608,0.7298196729916664,396
6038,0.7297496438614735,397
1754,0.7297405178688028,398
9159,0.7296450674296154,399
102,0.7293595376762888,400
9217,0.7291566586681727,401
737,0.7291402909548379,402
924,0.729071847779218,403
9301,0.7290090554922207,404
9157,0.7286453960910801,405
182,0.7286138994898942,406
858,0.7284847155644235,407
664,0.7284346120132554,408
5643,0.7283205552092298,409
8696,0.728303493943103,410
1191,0.7282785735134963,411
1016,0.728131326893471,412
6164,0.7280819680282637,413
7441,0.7280729920518249,414
7692,0.7278120930932421,415
7486,0.7274848493578201,416
6723,0.7273651808526516,417
5814,0.7272352991749672,418
2977,0.7272015314385503,419
3524,0.7271851170165909,420
9096,0.7271700914046813,421
8486,0.7270275150249135,422
9350,0.7270092422344188,423
9220,0.7269166380314429,424
9935,0.7267693534204923,425
223,0.7267226693113709,426
7027,0.7267042992364516,427
4113,0.7265225620562332,428
8868,0.7263837637547358,429
6629,0.7260992157722873,430
5807,0.7260524616094047,431
2475,0.7258281872762918,432
340,0.725811021094959,433
7312,0.7257750770039786,434
472,0.725773716764171,435
9107,0.7256074309408845,436
9273,0.7254862625628977,437
9177,0.7252399744829989,438
9541,0.7251853680080413,439
1699,0.7250662177799334,440
7362,0.7249829983599222,441
836,0.724949301735965,442
1237,0.7248546669448332,443
1325,0.7247114119677527,444
5452,0.7246494082819446,445
7412,0.724525480630232,446
8114,0.7242678726570223,447
6751,0.7242370482652224,448
8052,0.7241013213558437,449
8913,0.7240454719643161,450
5673,0.7239891087772795,451
2466,0.7239883238309587,452
5373,0.7239550028082816,453
6667,0.7237834717054167,454
4347,0.7237421503968144,455
1606,0.7234135267596016,456
1569,0.7233856591306882,457
8270,0.7233304629791124,458
7871,0.7230999938374186,459
239,0.7229955605759161,460
5137,0.7229819214533246,461
1736,0.7228030820111394,462
4162,0.7226183281607947,463
1318,0.7225154024620892,464
7292,0.7224669830754956,465
3904,0.7223900588785963,466
6215,0.7222034887822696,467
3601,0.7219860458893207,468
2166,0.7219845033372518,469
5743,0.7213741630405922,470
3893,0.7213720501670963,471
5238,0.7212183222783096,472
1774,0.7211084493323248,473
1816,0.7210765776701699,474
1901,0.7210220386248115,475
803,0.7209613441180909,476
5397,0.7209228415323748,477
9077,0.7208411987850885,478
9634,0.7207892836961463,479
2084,0.7206125981393315,480
8290,0.7202227211384662,481
8522,0.7201562105111804,482
2661,0.7200347346879051,483
11,0.7200106396092838,484
3910,0.7199700059207188,485
9966,0.7198676103941238,486
474,0.7197257056923915,487
9985,0.7196757651288181,488
7064,0.719646585686214,489
4242,0.7194113851445605,490
1962,0.7191462193279549,491
7875,0.7189696933242901,492
1414,0.718734797163633,493
5416,0.7185938917172302,494
8508,0.7184725770077997,495
4406,0.718224681721532,496
6263,0.718186745604819,497
7041,0.7180526880915935,498
8527,0.7180049352337187,499
7959,0.717995199670061,500
6463,0.7178676818000639,501
1033,0.717849592716791,502
9036,0.717666978947622,503
525,0.7176565938093724,504
3328,0.7176335430812183,505
3336,0.7175582314264666,506
8577,0.7175485674924557,507
6788,0.7174140119786063,508
6090,0.7172993175628379,509
4794,0.7172557967810764,510
604,0.7171762209393512,511
4426,0.7170246900465006,512
5482,0.7169731792245683,513
5738,0.7169220859988144,514
2538,0.7169134559136009,515
2668,0.7168661254735905,516
3436,0.7168445152108445,517
4144,0.7168137882299147,518
1262,0.7166835873501302,519
18,0.7165570213319299,520
6307,0.7165494486810304,521
8396,0.7163094088762421,522
8294,0.7162602079090368,523
6791,0.7161315077373689,524
7989,0.71610391245742,525
2619,0.7160122528192131,526
4865,0.7158824758604035,527
985,0.7158706483595738,528
1625,0.7158661821502271,529
7838,0.7157050766826164,530
7982,0.7156636231018788,531
3186,0.7156572736162488,532
4547,0.7156388924582621,533
7740,0.7153941570773122,534
3931,0.7152727696157648,535
9528,0.7152634409590454,536
7471,0.7152174288378815,537
1490,0.7151510622468737,538
7892,0.7151168866119683,539
7923,0.7150481203463852,540
6272,0.7149926600946148,541
7351,0.7149741038833914,542
2418,0.7148954915915686,543
8425,0.7146962165887389,544
2048,0.7144615105422949,545
1864,0.7143195606804237,546
722,0.7142990232325558,547
323,0.7140651916598907,548
7028,0.7137158422358877,549
2867,0.7136519246425461,550
7395,0.7135943854759244,551
7690,0.7135226968814968,552
3329,0.7134431444616647,553
7146,0.7132627959250699,554
2352,0.7130810384571622,555
7286,0.71290235786714,556
5988,0.7128658405166808,557
3668,0.7128569554122743,558
4366,0.7128491360673663,559
2716,0.7127625905483596,560
4401,0.712608412373871,561
7746,0.712583634511567,562
5847,0.7125226958554173,563
5474,0.7123174968162262,564
5632,0.7122725528743399,565
9691,0.7120820762755852,566
7,0.7119055907700166,567
3510,0.7118804925217961,568
97,0.7118549629317125,569
89,0.711834555325118,570
1052,0.7118262204300493,571
173,0.7118059289867199,572
4697,0.7117997691833562,573
6184,0.7114474885905425,574
1228,0.7114014184754153,575
3558,0.7113435257479727,576
9939,0.711278668996182,577
5696,0.7110418714067585,578
9076,0.7109522735951971,579
4452,0.7107518877129194,580
9770,0.7107168154321003,581
6095,0.7107049546894783,582
1934,0.7106031383787733,583
8632,0.7105826957390605,584
3418,0.7103431598038874,585
1411,0.7102221762788659,586
9452,0.7101783058992643,587
2778,0.7100397211793943,588
1215,0.7099808983086698,589
210,0.7099319962111635,590
3559,0.709749359402603,591
720,0.7097421303431725,592
8408,0.7095890439065328,593
7026,0.7091924965943442,594
7493,0.709154657838205,595
2170,0.7091379202243911,596
3671,0.7090124493730761,597
8648,0.7089821178672127,598
8147,0.7086114706763114,599
7296,0.7086094611751725,600
8158,0.7085620726652939,601
6855,0.7084578899462659,602
6558,0.7080194972207007,603
40,0.7080006957267141,604
9463,0.7078415711242015,605
5938,0.7077092871440699,606
9746,0.7075284368939828,607
9728,0.7074014633783355,608
6153,0.7070423857718359,609
3102,0.7069906583994681,610
153,0.7067238970075735,611
779,0.7066456830116014,612
2864,0.7066195108067069,613
5398,0.7065651038239473,614
9557,0.7064749152875329,615
3203,0.7063986736270993,616
1969,0.706172458267806,617
5339,0.705991951151941,618
1666,0.7059908643599069,619
3256,0.7057359213571628,620
9682,0.7056142757197765,621
2142,0.7055518905473265,622
3262,0.7055167749978252,623
1401,0.7053297585774626,624
8667,0.7053183127545377,625
5926,0.7053022856751278,626
8060,0.7051122985349375,627
2245,0.7050809941959991,628
9968,0.7050577394836082,629
141,0.7050253323888261,630
2424,0.7049505601587847,631
4594,0.7049433452549756,632
5155,0.7048843347888752,633
9820,0.7046545574277293,634
5821,0.704637910726344,635
4959,0.7045736582571601,636
7425,0.7044053715490722,637
6640,0.70439598779697,638
2285,0.7043799760971313,639
3420,0.7043743679046821,640
8705,0.704197760800492,641
1594,0.7041191413299227,642
1507,0.7039747529578866,643
4876,0.7039490784106148,644
3340,0.7039455969310936,645
3222,0.7038356150267007,646
7785,0.7038308304032158,647
6419,0.7038265863636388,648
2235,0.7037395965884717,649
9061,0.7035346630926987,650
8507,0.7032332366598394,651
8962,0.7030807925716915,652
5281,0.7028966651196854,653
697,0.7028748215578353,654
6058,0.7028646517752976,655
5841,0.7026515779520995,656
3859,0.7025352516214457,657
9713,0.7025004824788283,658
6517,0.7022346689549247,659
1010,0.7022066567224765,660
7130,0.7021594167687691,661
8941,0.7021335486058264,662
4017,0.7021280449995817,663
7349,0.7020636403616085,664
3567,0.701932501999058,665
8986,0.701694458345897,666
8190,0.7016810619006605,667
9361,0.7016274304441578,668
2427,0.7015795556302631,669
4229,0.7013824594069193,670
9084,0.7013402930162391,671
1716,0.7012426959537505,672
3775,0.7012078209010056,673
6062,0.7011429018069653,674
8505,0.7010844886909529,675
6048,0.7010680259627502,676
5993,0.7010298796123032,677
9807,0.7009559817265607,678
7233,0.7009118889301298,679
3473,0.7006843651082721,680
7666,0.7006432114037645,681
9508,0.700486065116195,682
450,0.7004673197849371,683
7987,0.7002685712467919,684
2764,0.7002480904655999,685
5867,0.700133215353462,686
1651,0.6999815551935041,687
6447,0.6999129066360589,688
6221,0.6998908370141993,689
8892,0.6997843846129773,690
348,0.6997226815770781,691
6388,0.6997139561788518,692
6437,0.6996276574255205,693
9122,0.6995794213237668,694
1036,0.6995331657574518,695
3541,0.6995155109708175,696
9897,0.6994534384204161,697
3122,0.6994499256502774,698
9062,0.6994488845739649,699
9254,0.6994295496275854,700
5902,0.6994106200777501,701
5869,0.6993598468083639,702
9575,0.6992236036806803,703
4631,0.6984938212940071,704
6674,0.6984373434564487,705
2316,0.6984194337167411,706
2578,0.698328672431107,707
1472,0.6982753550332148,708
7995,0.6976210231930651,709
4649,0.6974808749364019,710
5607,0.6974198751967692,711
5372,0.69723142499469,712
9335,0.697199470719248,713
380,0.6971780493943233,714
2997,0.696996866418766,715
5647,0.6968914718956821,716
9117,0.696760769546208,717
5424,0.6966767107298408,718
3741,0.6966464905555195,719
9082,0.6966154187031965,720
6287,0.6965897012803498,721
5585,0.6964336918510129,722
470,0.6964236680369819,723
4712,0.695922424713982,724
6222,0.6958428137786203,725
243,0.6955459933846527,726
2698,0.6954622499707269,727
8129,0.6953770570041043,728
5226,0.6950529128057609,729
2694,0.6949447281904583,730
2249,0.6949424254283183,731
7958,0.6948808016692102,732
2276,0.6948717870040332,733
6096,0.6948033878677349,734
2091,0.694783650807635,735
9148,0.6947572535913852,736
2247,0.6946866812646699,737
1469,0.6945650198213813,738
1271,0.6945191965336096,739
2171,0.6944142769240911,740
9206,0.6943671587743866,741
8230,0.6942428075807255,742
2922,0.6942254748401075,743
1948,0.694079347305272,744
1316,0.6939247883316029,745
7530,0.6938542696017712,746
7442,0.6937380117020587,747
5264,0.6936529644016634,748
1744,0.6935661401822634,749
9293,0.6935588527855039,750
3382,0.6934819871794321,751
8184,0.693435656592036,752
4176,0.6933921531592551,753
2057,0.6931567204861993,754
2296,0.69311908800764,755
5588,0.6930745583039345,756
8512,0.6930738345048246,757
1817,0.6930141744591398,758
297,0.6926703161849791,759
1909,0.6926379232805523,760
3513,0.6925466000076819,761
9085,0.6924910806304225,762
3308,0.6924306710827817,763
5467,0.6923586310112498,764
6601,0.6923376943241104,765
3894,0.6922260602575516,766
4286,0.6920968609917837,767
4755,0.6920722908451606,768
9926,0.6920664896277465,769
4874,0.6920506572961389,770
4730,0.6918443426007387,771
1882,0.6917179275870988,772
284,0.6916467353018549,773
940,0.6916268842811554,774
3991,0.6916131901810472,775
6720,0.6916096017507747,776
7321,0.6914122077951571,777
3712,0.6913969729997924,778
1342,0.691280822304258,779
3827,0.6912552564445982,780
3807,0.6911949089084602,781
4768,0.6911161443684313,782
9321,0.6910294033510181,783
8452,0.6910021807512984,784
3707,0.6909936483453277,785
1761,0.6909821242879441,786
6995,0.6909444793429503,787
5436,0.6909202348285964,788
4233,0.6909060429864831,789
5617,0.6908886163512425,790
5241,0.690863367558617,791
8798,0.6908050206572813,792
28,0.6907769683637093,793
7484,0.6907315011458679,794
7843,0.6906685924611199,795
3776,0.6904878271768903,796
5663,0.6899459353002073,797
3846,0.6899434881770576,798
48,0.6897473189764077,799
3350,0.6895457801780588,800
9975,0.689119337344409,801
8915,0.6891171300536206,802
4326,0.6891034936185048,803
640,0.6890847791402658,804
9643,0.6890613179334754,805
6672,0.6889192174340177,806
9548,0.6889186128262297,807
3503,0.6886990582349035,808
3933,0.688655332698721,809
6224,0.6886007964366754,810
6605,0.688521361768035,811
9006,0.688179773513013,812
3638,0.6879226246508426,813
2559,0.6879120111747885,814
7886,0.6877643799321576,815
7039,0.6877489707185478,816
4046,0.6876006115730525,817
1058,0.6873443797178591,818
5777,0.6873160419856331,819
983,0.6872585985502982,820
1837,0.6871675640307682,821
3663,0.68710910300288,822
3016,0.6870266058711685,823
1369,0.6868544319426054,824
6984,0.6867642694480408,825
537,0.686754363160932,826
857,0.6867282125682567,827
3100,0.6867011855299572,828
9992,0.6866794781403462,829
9614,0.6866475542983842,830
5222,0.6866363496322662,831
1945,0.6864982435811099,832
5374,0.6864874868661434,833
8237,0.6864644281185742,834
9224,0.686462297747839,835
7167,0.6864390300615102,836
4944,0.6862942024206078,837
2212,0.6862296997169847,838
2856,0.6860092785585816,839
9496,0.6859010823661067,840
2614,0.6858551291050747,841
5973,0.6857801626706378,842
4600,0.68569901886427,843
595,0.6856039355487108,844
4492,0.6853423245001456,845
5538,0.6850312633385753,846
3094,0.6850175713696364,847
2915,0.6848583654534262,848
3425,0.6848167288074806,849
2385,0.6847534529066875,850
4257,0.6845555304875457,851
8860,0.6845413115119253,852
132,0.6844928314490176,853
6023,0.6844583639989523,854
8286,0.6843538582906203,855
8347,0.6843156869356654,856
2382,0.6841672948753664,857
3595,0.6841320133772135,858
2242,0.6841050796962453,859
7633,0.684031308045765,860
8699,0.6839649804048907,861
4247,0.6839145561156724,862
5334,0.6838962130507914,863
7006,0.6838304298687832,864
1766,0.6838244487397112,865
7086,0.6837952245351928,866
3630,0.683662178576956,867
8182,0.6836243768917522,868
1834,0.6835175652553758,869
3917,0.6834774865424059,870
3892,0.683459886718776,871
9046,0.6834488981993883,872
1715,0.683317033156027,873
458,0.6832397179351807,874
9580,0.6831933486404913,875
9160,0.6831555767646602,876
6119,0.6831048269411337,877
1142,0.6829880822314834,878
8481,0.6828598745784584,879
2374,0.6827216028511526,880
3474,0.682413675408102,881
7430,0.6822915268606248,882
5358,0.6822740907822786,883
8701,0.682237122281164,884
8134,0.6821010746087782,885
6020,0.6819495067910712,886
3355,0.6819397760768885,887
2154,0.6819005758735852,888
7183,0.6814428168983204,889
9044,0.6813903051974165,890
8951,0.6813774989367359,891
8207,0.6813527648423319,892
4385,0.6812183264131398,893
7914,0.681176330252934,894
4417,0.6811620278971854,895
9223,0.6811490431850948,896
7338,0.6811456983355706,897
1321,0.681072722542301,898
5708,0.6809232638469138,899
7919,0.6805329462163046,900
6093,0.6800939957323219,901
6692,0.680072848358277,902
5921,0.6799965131194361,903
5259,0.6799322693666753,904
506,0.6799138982373024,905
365,0.679832598373249,906
142,0.6797979184403423,907
6884,0.6797564098567154,908
3085,0.6797048525617152,909
9438,0.6796418109184975,910
7576,0.6795715465117683,911
1630,0.6795442813009328,912
4701,0.6793511670762806,913
5546,0.6792311184861438,914
9854,0.679225261313948,915
5280,0.6792199746399671,916
6352,0.6792085085971108,917
1206,0.6791111894181242,918
693,0.6790824270141169,919
4273,0.6789505539029947,920
4926,0.6787697765308427,921
8988,0.6787320015530206,922
5601,0.6786492910212317,923
3740,0.6784901545687155,924
8716,0.6784086931961435,925
2185,0.678386781457646,926
1696,0.6783455055681151,927
7019,0.6783099214757982,928
5505,0.6781085236429416,929
370,0.6780286802461868,930
5826,0.6780087454338466,931
2416,0.6779941637202295,932
2667,0.6779914459858022,933
8788,0.6779341639624266,934
1368,0.6777605171450949,935
3591,0.6776837756083769,936
6384,0.6776578346156295,937
3822,0.6775599587327732,938
2943,0.6773627008473919,939
9574,0.6773403757403174,940
4255,0.6773375125355677,941
842,0.6773047893455547,942
805,0.6772983524319106,943
9131,0.6772183687032225,944
4665,0.677214881411973,945
3024,0.6772014734563239,946
1707,0.6770597103648596,947
5896,0.6768244050916465,948
3268,0.6768153675344717,949
7096,0.6768118727668909,950
4341,0.676807157097109,951
64,0.676750276964448,952
9518,0.6766908696592739,953
853,0.6765741079164611,954
9448,0.676559618734163,955
8244,0.6764971593120346,956
1481,0.6764481537661318,957
7259,0.6763375901785542,958
2948,0.6762523465300578,959
1496,0.6762137983577083,960
7607,0.6758779667451408,961
2345,0.675876576163493,962
451,0.6757802313358608,963
9603,0.6756793456559042,964
6843,0.6756789763381903,965
5860,0.6756279008032801,966
982,0.675552714278515,967
8038,0.6755141336071447,968
5265,0.6754978827087351,969
5892,0.6754413959123753,970
6078,0.6754355345938879,971
7518,0.6752854406350688,972
5590,0.6752830454255877,973
1958,0.675282898265084,974
6679,0.6752762304531761,975
448,0.6752592219102498,976
542,0.6751782586013957,977
8492,0.6751451434506213,978
4891,0.6751039736243933,979
7133,0.6749799538167869,980
5077,0.6748898773765392,981
3527,0.6747508621529703,982
1656,0.6746906454605335,983
2796,0.6746819753468484,984
7466,0.6746428243064734,985
7585,0.6746007306250212,986
5864,0.6745745161634445,987
4002,0.6744933014135729,988
6523,0.6744905119096503,989
2925,0.6744656007226002,990
2846,0.6743444956282744,991
4469,0.6743287836023537,992
1211,0.6743097662980557,993
3902,0.6740023691214247,994
8435,0.6739531576900976,995
8313,0.6739465848745373,996
3127,0.6739406112874521,997
5091,0.6738053641829918,998
2305,0.673782470758886,999
8500,0.6734636086665752,1000
